username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text
Pengguna Google,5,"Sangat bagus dan keren, Mulai dari mekanik bermain yang sangat intens dan efek nya yang sangat memanjakan mata membuat para player menyukai gamenya, pemilihan karakter yang menarik dan boss yang lumayan menantang. Gamenya sudah sangat bagus untuk kelas game RPG. Namun masih ada kekurangannya, Gacha nya yang ga masuk akal, 10 kali harus 3000 gem, dan pity nya menyulitkan, terdapat bug juga pada controler nya, semoga segera difix. Semoga saran diatas membuat developer lebih semangat lagi, Thanks😄",2025-10-25 08:55:29,4,,,"Sangat bagus dan keren, Mulai dari mekanik bermain yang sangat intens dan efek nya yang sangat memanjakan mata membuat para player menyukai gamenya, pemilihan karakter yang menarik dan boss yang lumayan menantang. Gamenya sudah sangat bagus untuk kelas game RPG. Namun masih ada kekurangannya, Gacha nya yang ga masuk akal, 10 kali harus 3000 gem, dan pity nya menyulitkan, terdapat bug juga pada controler nya, semoga segera difix. Semoga saran diatas membuat developer lebih semangat lagi, Thanks😄","Sangat bagus dan keren, Mulai dari mekanik bermain yang sangat intens dan efek nya yang sangat memanjakan mata membuat para player menyukai gamenya, pemilihan karakter yang menarik dan boss yang lumayan menantang. Gamenya sudah sangat bagus untuk kelas game RPG. Namun masih ada kekurangannya, Gacha nya yang ga masuk akal, 10 kali harus 3000 gem, dan pity nya menyulitkan, terdapat bug juga pada controler nya, semoga segera difix. Semoga saran diatas membuat developer lebih semangat lagi, Thanks😄"
Pengguna Google,5,"day 1 naikin rating game yang lagi di hujat orang""",2025-10-25 08:55:07,0,,,"day 1 naikin rating game yang lagi di hujat orang""","day 1 naikin rating game yang lagi di hujat orang"""
Pengguna Google,5,"gachanya ampas banget, mana harga top up gk ngotak juga",2025-10-25 08:52:39,0,,,"gachanya ampas banget, mana harga top up gk ngotak juga","gachanya ampas banget, mana harga top up gk ngotak juga"
Pengguna Google,1,"Game elit, rate sulit",2025-10-25 08:46:13,1,,,"Game elit, rate sulit","Game elit, rate sulit"
Pengguna Google,5,"The game is great and fun. However, I have a few criticisms for Hoyostar: please increase social assistance and reduce the gacha limit to 3,000 crystals. Also, increase the number of events. Thank you.!!",2025-10-25 08:43:14,0,,,"The game is great and fun. However, I have a few criticisms for Hoyostar: please increase social assistance and reduce the gacha limit to 3,000 crystals. Also, increase the number of events. Thank you.!!","The game is great and fun. However, I have a few criticisms for Hoyostar: please increase social assistance and reduce the gacha limit to 3,000 crystals. Also, increase the number of events. Thank you.!!"
Pengguna Google,5,"gamenya bintang 5, dikasih 1 karena udah 80 kali gacha limited dan 60 kali gacha standar gak dapet karakter bintang 5, belum gacha musiknya yang banyak juga gak dapet bintang 5.",2025-10-25 08:37:13,0,,,"gamenya bintang 5, dikasih 1 karena udah 80 kali gacha limited dan 60 kali gacha standar gak dapet karakter bintang 5, belum gacha musiknya yang banyak juga gak dapet bintang 5.","gamenya bintang 5, dikasih 1 karena udah 80 kali gacha limited dan 60 kali gacha standar gak dapet karakter bintang 5, belum gacha musiknya yang banyak juga gak dapet bintang 5."
Pengguna Google,1,game kikir,2025-10-25 08:22:39,1,,,game kikir,game kikir
Pengguna Google,1,kikir,2025-10-25 08:18:46,2,,,kikir,kikir
Pengguna Google,5,"sebenarnya bagus, casual tapi mahal",2025-10-25 08:17:06,0,,,"sebenarnya bagus, casual tapi mahal","sebenarnya bagus, casual tapi mahal"
Pengguna Google,1,kikir,2025-10-25 08:14:06,0,,,kikir,kikir
Pengguna Google,1,"game nya sangat ramah, dev baik",2025-10-25 08:09:52,0,,,"game nya sangat ramah, dev baik","game nya sangat ramah, dev baik"
Pengguna Google,5,kasi gw signature chitose woi udah 95 ga pulang,2025-10-25 08:07:02,0,,,kasi gw signature chitose woi udah 95 ga pulang,kasi gw signature chitose woi udah 95 ga pulang
Pengguna Google,5,"game bagus, tapi...apa yg dipikirkan. yostar ampe currentcy 300 sekali gacha? mau naik haji kah karyawan yostar?",2025-10-25 08:06:19,0,,,"game bagus, tapi...apa yg dipikirkan. yostar ampe currentcy 300 sekali gacha? mau naik haji kah karyawan yostar?","game bagus, tapi...apa yg dipikirkan. yostar ampe currentcy 300 sekali gacha? mau naik haji kah karyawan yostar?"
Pengguna Google,5,game bagus bagus aja kek biasanya tapi cocok untuk rebahan,2025-10-25 08:06:16,0,,,game bagus bagus aja kek biasanya tapi cocok untuk rebahan,game bagus bagus aja kek biasanya tapi cocok untuk rebahan
Pengguna Google,3,"Untuk saat ini saya akan memberikan bintang tiga saja untuk game Stella Sora. bintang satu untuk desain karakter, bintang satu lagi untuk kualitas gameplay, dan satu bintang lagi untuk skill karakter. Dan untuk -1 bintang di karenakan sistem gacha yang mahal dan susah, dan -1 bintang lagi karena resource yang sulit untuk di dapatkan karena kurangnya sp. Semoga Yostar bisa mengembangkan game ini agar menjadi lebih baik di masa depan, karena Yostar tahu yang terbaik untuk game mereka. ( ᗜ‿ᗜ)",2025-10-25 08:04:12,0,,,"Untuk saat ini saya akan memberikan bintang tiga saja untuk game Stella Sora. bintang satu untuk desain karakter, bintang satu lagi untuk kualitas gameplay, dan satu bintang lagi untuk skill karakter. Dan untuk -1 bintang di karenakan sistem gacha yang mahal dan susah, dan -1 bintang lagi karena resource yang sulit untuk di dapatkan karena kurangnya sp. Semoga Yostar bisa mengembangkan game ini agar menjadi lebih baik di masa depan, karena Yostar tahu yang terbaik untuk game mereka. ( ᗜ‿ᗜ)","Untuk saat ini saya akan memberikan bintang tiga saja untuk game Stella Sora. bintang satu untuk desain karakter, bintang satu lagi untuk kualitas gameplay, dan satu bintang lagi untuk skill karakter. Dan untuk -1 bintang di karenakan sistem gacha yang mahal dan susah, dan -1 bintang lagi karena resource yang sulit untuk di dapatkan karena kurangnya sp. Semoga Yostar bisa mengembangkan game ini agar menjadi lebih baik di masa depan, karena Yostar tahu yang terbaik untuk game mereka. ( ᗜ‿ᗜ)"
Pengguna Google,4,"semuanya udah bagus, tapi... kalo rate dapat karakter ikut rendah juga rasanya malas aja",2025-10-25 08:03:33,0,,,"semuanya udah bagus, tapi... kalo rate dapat karakter ikut rendah juga rasanya malas aja","semuanya udah bagus, tapi... kalo rate dapat karakter ikut rendah juga rasanya malas aja"
Pengguna Google,5,"Untuk Game nya sudah bagus ""yah~ meskipun resource nya dikit untuk Gacha Karakter, Stamina yg di berikan perhari nya sangat sedikit jadi agak susah untuk Mendapatkan Item Upgrade LV Karakter & Skil nya",2025-10-25 07:54:33,0,,,"Untuk Game nya sudah bagus ""yah~ meskipun resource nya dikit untuk Gacha Karakter, Stamina yg di berikan perhari nya sangat sedikit jadi agak susah untuk Mendapatkan Item Upgrade LV Karakter & Skil nya","Untuk Game nya sudah bagus ""yah~ meskipun resource nya dikit untuk Gacha Karakter, Stamina yg di berikan perhari nya sangat sedikit jadi agak susah untuk Mendapatkan Item Upgrade LV Karakter & Skil nya"
Pengguna Google,1,kikir,2025-10-25 07:54:03,0,,,kikir,kikir
Pengguna Google,1,It turns out this game is about robbery and fraud,2025-10-25 07:52:19,0,,,It turns out this game is about robbery and fraud,It turns out this game is about robbery and fraud
Pengguna Google,1,Kikir ultimatatum next gen,2025-10-25 07:51:56,0,,,Kikir ultimatatum next gen,Kikir ultimatatum next gen
Pengguna Google,5,Thank You Salsa,2025-10-25 07:48:50,0,,,Thank You Salsa,Thank You Salsa
Pengguna Google,5,kikir banget anjir,2025-10-25 07:41:34,0,,,kikir banget anjir,kikir banget anjir
Pengguna Google,5,"The game is really good overall, but even though the gacha is quite expensive, I still play it, because it is good for me. And for those who don't like this game, it's okay because different people have different opinions. And I also agree with the opinions of people who say this gacha game is expensive. And I hope the developers will listen to everyone's concerns, okay? I hope this game continues because it's so good. Thank you.",2025-10-25 07:38:42,0,,,"The game is really good overall, but even though the gacha is quite expensive, I still play it, because it is good for me. And for those who don't like this game, it's okay because different people have different opinions. And I also agree with the opinions of people who say this gacha game is expensive. And I hope the developers will listen to everyone's concerns, okay? I hope this game continues because it's so good. Thank you.","The game is really good overall, but even though the gacha is quite expensive, I still play it, because it is good for me. And for those who don't like this game, it's okay because different people have different opinions. And I also agree with the opinions of people who say this gacha game is expensive. And I hope the developers will listen to everyone's concerns, okay? I hope this game continues because it's so good. Thank you."
Pengguna Google,1,"kikir banget tahiii, udah grinding mati matian cuma dikasih B5 normal dan bukan limited loh yah 😹😹😹",2025-10-25 07:32:43,0,,,"kikir banget tahiii, udah grinding mati matian cuma dikasih B5 normal dan bukan limited loh yah 😹😹😹","kikir banget tahiii, udah grinding mati matian cuma dikasih B5 normal dan bukan limited loh yah 😹😹😹"
Pengguna Google,5,Suka aja sama gamenya tapi tidak dengan gachanya,2025-10-25 07:27:15,1,,,Suka aja sama gamenya tapi tidak dengan gachanya,Suka aja sama gamenya tapi tidak dengan gachanya
Pengguna Google,5,"lumayan suka, dari segi gameplay cukup menantang kayak gabungan dari berbagai game RPG lainnya, cuma dari sistem gacha dan misi itu susah, saya cukup menyukainya, semangat terus untuk developer Yostar, semoga bisa ngembangin game ini dengan lebih baik dari sebelumnya",2025-10-25 07:27:01,0,,,"lumayan suka, dari segi gameplay cukup menantang kayak gabungan dari berbagai game RPG lainnya, cuma dari sistem gacha dan misi itu susah, saya cukup menyukainya, semangat terus untuk developer Yostar, semoga bisa ngembangin game ini dengan lebih baik dari sebelumnya","lumayan suka, dari segi gameplay cukup menantang kayak gabungan dari berbagai game RPG lainnya, cuma dari sistem gacha dan misi itu susah, saya cukup menyukainya, semangat terus untuk developer Yostar, semoga bisa ngembangin game ini dengan lebih baik dari sebelumnya"
Pengguna Google,1,in this economy? my dude? think about it.,2025-10-25 06:54:49,0,,,in this economy? my dude? think about it.,in this economy? my dude? think about it.
Pengguna Google,1,kikir bat,2025-10-25 06:35:59,0,,,kikir bat,kikir bat
Pengguna Google,5,yg bintang satu manejemen issue 🤭,2025-10-25 06:19:31,0,,,yg bintang satu manejemen issue 🤭,yg bintang satu manejemen issue 🤭
Pengguna Google,5,"Gw suka gameplay nya, cuman mohon di ubah harga gacha nya kayak versi cbt",2025-10-25 06:16:07,0,,,"Gw suka gameplay nya, cuman mohon di ubah harga gacha nya kayak versi cbt","Gw suka gameplay nya, cuman mohon di ubah harga gacha nya kayak versi cbt"
Pengguna Google,5,bagus sekali,2025-10-25 06:14:43,0,,,bagus sekali,bagus sekali
Pengguna Google,5,"art syle game nya sangat baguss, konten didalam game nya pun cukup variatif akan tetapi recharge stamina sangat lama, tidak sebanding dengan banyaknya konten yang ada,gacha didalam game pun sangat susah karena currency yang sangat mahal.Harapan saya akan ada perbaikan dalam waktu dekat mengenai kurang efisien nya sistem stamina dan sistem currency didalam game",2025-10-25 06:09:45,0,,,"art syle game nya sangat baguss, konten didalam game nya pun cukup variatif akan tetapi recharge stamina sangat lama, tidak sebanding dengan banyaknya konten yang ada,gacha didalam game pun sangat susah karena currency yang sangat mahal.Harapan saya akan ada perbaikan dalam waktu dekat mengenai kurang efisien nya sistem stamina dan sistem currency didalam game","art syle game nya sangat baguss, konten didalam game nya pun cukup variatif akan tetapi recharge stamina sangat lama, tidak sebanding dengan banyaknya konten yang ada,gacha didalam game pun sangat susah karena currency yang sangat mahal.Harapan saya akan ada perbaikan dalam waktu dekat mengenai kurang efisien nya sistem stamina dan sistem currency didalam game"
Pengguna Google,1,Bad experience,2025-10-25 06:09:01,0,,,Bad experience,Bad experience
Pengguna Google,5,Gameplay nya seru saya suka,2025-10-25 06:07:34,0,,,Gameplay nya seru saya suka,Gameplay nya seru saya suka
Pengguna Google,5,"untuk semuanya bagus, karakter imut imut cantik lumayan ada fan service juga. untuk kedepan juga mohon di kembangkan lagi gamenya, karena nih game bagus banget. sayang banget kalau malah tutup server",2025-10-25 06:05:07,0,,,"untuk semuanya bagus, karakter imut imut cantik lumayan ada fan service juga. untuk kedepan juga mohon di kembangkan lagi gamenya, karena nih game bagus banget. sayang banget kalau malah tutup server","untuk semuanya bagus, karakter imut imut cantik lumayan ada fan service juga. untuk kedepan juga mohon di kembangkan lagi gamenya, karena nih game bagus banget. sayang banget kalau malah tutup server"
Pengguna Google,2,"The game is good, similar to Blue Archive, but the downside is that it likes to force close",2025-10-25 05:54:40,0,,,"The game is good, similar to Blue Archive, but the downside is that it likes to force close","The game is good, similar to Blue Archive, but the downside is that it likes to force close"
Pengguna Google,1,hahhhhhhh.game gacha tapi hahhh 3 hari gw main grading buat gacha si siapalah GK tau samurainya banyak banget GK pernah dapet diharuskan 120 x pull nyoba kehokian 4x ganti akun ampas semua belain GK tidu Gw. mantap gan lah,2025-10-25 05:48:05,0,,,hahhhhhhh.game gacha tapi hahhh 3 hari gw main grading buat gacha si siapalah GK tau samurainya banyak banget GK pernah dapet diharuskan 120 x pull nyoba kehokian 4x ganti akun ampas semua belain GK tidu Gw. mantap gan lah,hahhhhhhh.game gacha tapi hahhh 3 hari gw main grading buat gacha si siapalah GK tau samurainya banyak banget GK pernah dapet diharuskan 120 x pull nyoba kehokian 4x ganti akun ampas semua belain GK tidu Gw. mantap gan lah
Pengguna Google,5,Developer nya baik anti kikir🥰,2025-10-25 05:41:35,0,,,Developer nya baik anti kikir🥰,Developer nya baik anti kikir🥰
Pengguna Google,1,mbud,2025-10-25 05:37:51,0,,,mbud,mbud
Pengguna Google,1,"masih ada aja bot yg kasih bintang 5, rela2 bayar bot buat ngasih bintang 5, mending duitnya dipakai buat benerin gamenya",2025-10-25 05:28:47,0,,,"masih ada aja bot yg kasih bintang 5, rela2 bayar bot buat ngasih bintang 5, mending duitnya dipakai buat benerin gamenya","masih ada aja bot yg kasih bintang 5, rela2 bayar bot buat ngasih bintang 5, mending duitnya dipakai buat benerin gamenya"
Pengguna Google,5,tolong pertahankan atau tingkatkan optimalisasi untuk smartphone midrange ke bawah,2025-10-25 05:27:51,0,,,tolong pertahankan atau tingkatkan optimalisasi untuk smartphone midrange ke bawah,tolong pertahankan atau tingkatkan optimalisasi untuk smartphone midrange ke bawah
Pengguna Google,2,"I don't know what my device specifications are or if it's the game itself (?) In every battle when a character uses their ultimate, there's a moment where the game closes and it happens often. Can you guys fix it in the ultimate phase of each character? It might not be too hard to fix it.",2025-10-25 05:27:50,0,,,"I don't know what my device specifications are or if it's the game itself (?) In every battle when a character uses their ultimate, there's a moment where the game closes and it happens often. Can you guys fix it in the ultimate phase of each character? It might not be too hard to fix it.","I don't know what my device specifications are or if it's the game itself (?) In every battle when a character uses their ultimate, there's a moment where the game closes and it happens often. Can you guys fix it in the ultimate phase of each character? It might not be too hard to fix it."
Pengguna Google,5,"gak jafi b1, game baik dikasih sepaket chitpse c1 sama signya 😊😊",2025-10-25 05:26:32,2,,,"gak jafi b1, game baik dikasih sepaket chitpse c1 sama signya 😊😊","gak jafi b1, game baik dikasih sepaket chitpse c1 sama signya 😊😊"
Pengguna Google,1,"nice game tapi gacha system nya sampah, tolong ya di fix minimal kyk di cbt currency gachanya. padahal saya lihat potensi game nya bagus banget dari semua aspek kecuali sistem gacha. saya masih yakin dan berharap dengan game ini",2025-10-25 05:21:46,0,,,"nice game tapi gacha system nya sampah, tolong ya di fix minimal kyk di cbt currency gachanya. padahal saya lihat potensi game nya bagus banget dari semua aspek kecuali sistem gacha. saya masih yakin dan berharap dengan game ini","nice game tapi gacha system nya sampah, tolong ya di fix minimal kyk di cbt currency gachanya. padahal saya lihat potensi game nya bagus banget dari semua aspek kecuali sistem gacha. saya masih yakin dan berharap dengan game ini"
