username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text,sentiment,word_count
Pengguna Google,3,"tolong perbaiki sistem gacha kalian 3000 untuk gacha itu terlalu banyak biasanya game lain 1000 atau 1700, dan mana gratis gacha 130 kalinya woyy, dan tolong juga perbaiki saat cut scene masa itu seperti power point. Sementara ku uninstall dulu game dari kalian.",2025-10-21 13:00:20,0,,,"tolong perbaiki sistem gacha kalian 3000 untuk gacha itu terlalu banyak biasanya game lain 1000 atau 1700, dan mana gratis gacha 130 kalinya woyy, dan tolong juga perbaiki saat cut scene masa itu seperti power point. Sementara ku uninstall dulu game dari kalian.",baik sistem gacha kalian gacha terlalu banyak biasa game atau mana gratis gacha kali woyy tolong baik cut scene masa seperti power point ku uninstall dulu game kalian,Netral,43
Pengguna Google,1,"game nya secara gameplay dah bagus hanya saja! tolong lah itu 10x recruit 3000? udah mah rate nya kecil, udah gitu nyari nya susah pula, +gada event sama sekali bukan untuk F2P ini mah",2025-10-21 12:59:59,27,,,"game nya secara gameplay dah bagus hanya saja! tolong lah itu 10x recruit 3000? udah mah rate nya kecil, udah gitu nyari nya susah pula, +gada event sama sekali bukan untuk F2P ini mah",game nya gameplay dah bagus saja lah x recruit udah mah rate nya kecil udah gitu nyari nya susah gada event sama sekali bukan fp mah,Negatif,34
Pengguna Google,1,lebih kikir dari kikir impact wkwkwk,2025-10-21 12:58:59,1,,,lebih kikir dari kikir impact wkwkwk,lebih kikir kikir impact wkwkwk,Negatif,6
Pengguna Google,1,Emang boleh se-kikir ini?,2025-10-21 12:58:55,2,,,Mungkinkah menjadi pelit seperti ini?,emang se kikir,Negatif,5
Pengguna Google,1,"Kalian rilis CBT buat apa..dunguuuu memang..sangat jauh dari CBT, terutama sistem gatcha nya..mahaall itu cok,,keputusan darimana dan utk apa siihh,aneehh bangeett..!!hari kedua aja udah down rating game kalian..hadeehh.. Sistem gatcha super jeleekk kalian embat semua,, astagaaa YOSTAR.. SADARRR WOYY SADAARRR...",2025-10-21 12:57:18,4,,,"Kalian rilis CBT buat apa..dunguuuu memang..sangat jauh dari CBT, terutama sistem gatcha nya..mahaall itu cok,,keputusan darimana dan utk apa siihh,aneehh bangeett..!!hari kedua aja udah down rating game kalian..hadeehh.. Sistem gatcha super jeleekk kalian embat semua,, astagaaa YOSTAR.. SADARRR WOYY SADAARRR...",kalian rilis cbt buat apa dunguuuu memang sangat jauh cbt utama sistem gatcha nya mahaall cok putus darimana utk apa siihh aneehh bangeett hari dua aja udah down rating game kalian hadeehh sistem gatcha super jeleekk kalian embat semua astagaaa yostar sadarrr woyy sadaarrr,Negatif,40
Pengguna Google,1,"sistem gacha nya ampas, mohon diperbaiki, seret banget itu gacha",2025-10-21 12:56:53,2,,,sistem amphi,sistem gacha nya ampas mohon baik seret banget gacha,Negatif,2
Pengguna Google,1,game kikir recource,2025-10-21 12:56:14,2,,,game kikir recource,game kikir recource,Negatif,3
Pengguna Google,5,"jujur sih gamenya seru aja, tapi dimohon buat dapetin bahan buat gachanya ditambahin lagi biar gk kesusahan amat dalam gacha😅🙏",2025-10-21 12:54:32,0,,,"jujur sih gamenya seru aja, tapi dimohon buat dapetin bahan buat gachanya ditambahin lagi biar gk kesusahan amat dalam gacha😅🙏",jujur sih gamenya seru aja mohon buat dapetin bahan buat gachanya ditambahin biar gk susah dalam gacha,Positif,20
Pengguna Google,1,dah kikir geming ladang seret banner awal langsung rate off pulak,2025-10-21 12:54:18,1,,,"Saya sudah pelit, peternakan menarik spanduk lebih awal, dan tarifnya turun",dah kikir geming ladang seret banner awal langsung rate off pulak,Negatif,11
Pengguna Google,1,kikir,2025-10-21 12:54:15,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,pity gacha nya kikir + nyari bahan gacha an seret,2025-10-21 12:54:13,1,,,Gachia gachia + menyanyikan materi gacha sebuah seri,pity gacha nya kikir nyari bahan gacha an seret,Negatif,8
Pengguna Google,5,"Resource buat gacha seret dan gacha nya juga mahal, event juga gak ada. Ni game kayaknya emang terlalu cepat rilis apa gimana dah. Tapi untuk animasi dan gameplay oke banget menurutku, seru dan santai. Yah semoga kedepannya ada perubahan tentang gacha nya atau resource buat gacha nya dibanyakin biar seimbang, jadi gacha mahal tapi resource buat gacha juga banyak gitu kan seimbang.",2025-10-21 12:53:28,1,,,"Resource buat gacha seret dan gacha nya juga mahal, event juga gak ada. Ni game kayaknya emang terlalu cepat rilis apa gimana dah. Tapi untuk animasi dan gameplay oke banget menurutku, seru dan santai. Yah semoga kedepannya ada perubahan tentang gacha nya atau resource buat gacha nya dibanyakin biar seimbang, jadi gacha mahal tapi resource buat gacha juga banyak gitu kan seimbang.",resource buat gacha seret gacha nya mahal event gak ni game kayak emang terlalu cepat rilis apa gimana dah untuk animasi gameplay oke banget turut seru santai yah moga depan ubah gacha nya resource buat gacha nya dibanyakin biar imbang jadi gacha mahal resource buat gacha banyak gitu kan imbang,Positif,62
Pengguna Google,1,Kikirnya ngelebihin genshin anjiir,2025-10-21 12:53:26,1,,,Kikirnya ngelebihin genshin anjiir,kikir ngelebihin genshin anjiir,Negatif,4
Pengguna Google,1,"gachanya sangat mahal, tidak normal, boleh saja gacha mahal asal dapetin kristalnya mudah... ini udah mahal, susah pula, pity nya 160 gaada sistem rate off rate up... males main",2025-10-21 12:51:08,1,,,"gachanya sangat mahal, tidak normal, boleh saja gacha mahal asal dapetin kristalnya mudah... ini udah mahal, susah pula, pity nya 160 gaada sistem rate off rate up... males main",gachanya sangat mahal normal saja gacha mahal asal dapetin kristal mudah udah mahal susah pity nya gaada sistem rate off rate up males main,Negatif,29
Pengguna Google,1,fic your issue man,2025-10-21 12:49:37,1,,,cari tahu masalahmu kawan,fic your issue man,Negatif,4
Pengguna Google,1,"Minim resource, character b5 kemahalan pity 120+3x rate off ga manuk akal🗿",2025-10-21 12:47:34,1,,,"Minim resource, character b5 kemahalan pity 120+3x rate off ga manuk akal🗿",minim resource character b mahal pity x rate off ga manuk akal,Negatif,12
Pengguna Google,1,Adjust your gacha system,2025-10-21 12:46:41,1,,,Sesuaikan sistem gacha Anda,adjust your gacha system,Negatif,4
Pengguna Google,1,"gacha nya kemahalan, dan tidak masuk akal kalau ingin top up juga tolong untuk jadi 1500 atau 1600 untuk 10 pull jangan sampai EOS , saya bisa ajah top up mau itu gacha nya 3000 , 4000 buat 10 pull , tapi tidak rekomendasi buat F2P, btw game sudah menarik cuma pengelolaan nya boborok , tiba tiba ingin sekali untung besar dari hari pertama perilisan saya akan kasih bintang 5 kalau sistem nya menguntungkan bagi player F2P , terima kasih",2025-10-21 12:45:20,48,,,"gacha nya kemahalan, dan tidak masuk akal kalau ingin top up juga tolong untuk jadi 1500 atau 1600 untuk 10 pull jangan sampai EOS , saya bisa ajah top up mau itu gacha nya 3000 , 4000 buat 10 pull , tapi tidak rekomendasi buat F2P, btw game sudah menarik cuma pengelolaan nya boborok , tiba tiba ingin sekali untung besar dari hari pertama perilisan saya akan kasih bintang 5 kalau sistem nya menguntungkan bagi player F2P , terima kasih",gacha nya mahal tidak masuk akal kalau top up tolong jadi untuk pull jangan eos bisa ajah top up mau gacha nya buat pull tidak rekomendasi buat fp btw game tarik cuma kelola nya boborok tiba tiba sekali untung besar hari pertama rilis akan kasih bintang kalau sistem nya untung player fp terima kasih,Negatif,80
Pengguna Google,1,"gacha sistem is really kikir,we can get char banner in 300 pull and hard pity in 80 but no rate on? really yostar?",2025-10-21 12:44:29,2,,,"gacha sistemnya kikir banget, kita dapat char banner di 300 pull dan hard kasihan di 80 tapi no rate on? benarkah bintangmu?",gacha sistem is really kikir we can get char banner in pull and hard pity in but no rate on really yostar,Negatif,22
Pengguna Google,1,"Tolong perbaiki dong di bagian battle, sumpah berat banget dari pada game PVP pada umumnya. spesifikasi android juga jangan terlalu dipaksa harus make snap 865, dikira banyak yang pake di atas itu kah? kebanyakan player rata2 pake di snap 645+/ Helio g 35+. harapanku tolong diseimbangkan lagi di bagian performa battle nya 😤",2025-10-21 12:43:40,2,,,"Tolong perbaiki dong di bagian battle, sumpah berat banget dari pada game PVP pada umumnya. spesifikasi android juga jangan terlalu dipaksa harus make snap 865, dikira banyak yang pake di atas itu kah? kebanyakan player rata2 pake di snap 645+/ Helio g 35+. harapanku tolong diseimbangkan lagi di bagian performa battle nya 😤",baik dong bagi battle sumpah berat banget game pvp pada umum spesifikasi android jangan terlalu paksa make snap kira banyak pake atas kah banyak player rata pake snap hio g harap imbang di bagi performa battle nya,Negatif,53
Pengguna Google,1,"event dikit,gacha mahal,bansos gada kikir banget jir",2025-10-21 12:43:39,1,,,"berinvestasi dalam luka, gachha mahatal, dengan keberanian berpikir seperti itu",event dikit gacha mahal bansos gada kikir banget jir,Negatif,10
Pengguna Google,3,"game nya sih bagus , art ny jg bagus , gameplay nya nyaman . tpi cobalah benerin sistem gacha nya 10 pull 3000 ? rusak sih ini , mana gak ad rate on ny , energy apa lagi main 20 menit jg habis tu . jadi tolong didengarkan keluh kesah player , sayang saja game yg Memang ditunggu2 malah hancur karena keegoisan kalian 😸",2025-10-21 12:43:16,2,,,"game nya sih bagus , art ny jg bagus , gameplay nya nyaman . tpi cobalah benerin sistem gacha nya 10 pull 3000 ? rusak sih ini , mana gak ad rate on ny , energy apa lagi main 20 menit jg habis tu . jadi tolong didengarkan keluh kesah player , sayang saja game yg Memang ditunggu2 malah hancur karena keegoisan kalian 😸",game nya sih bagus art ny jg bagus gameplay nya nyaman tpi coba benerin sistem gacha nya pull rusak sih mana gak ad rate on ny energy apa main menit jg habis tu jadi dengar keluh kesah player sayang game yg memang tunggu malah hancur egois kalian,Netral,64
Pengguna Google,1,game tolol benerin tuh sistem gacha nya,2025-10-21 12:41:04,1,,,game tolol benerin tuh sistem gacha nya,game tolol benerin tuh sistem gacha nya,Negatif,7
Pengguna Google,1,"GAME KIKIR MENGALAHKAN GHENSILIT YA GUYS .... MAU APA LU JUALAN MAHAL MAHAL ? MAU CEPET NAIK HAJI KAH .... BANAOS KIKIR , RATE GACHA AMPAS , GACHA MAHAL , NGOTAK DIKIT LAH TEALSO !!!!!",2025-10-21 12:40:33,2,,,"GAME KIKIR MENGALAHKAN GHENSILIT YA GUYS .... MAU APA LU JUALAN MAHAL MAHAL ? MAU CEPET NAIK HAJI KAH .... BANAOS KIKIR , RATE GACHA AMPAS , GACHA MAHAL , NGOTAK DIKIT LAH TEALSO !!!!!",game kikir kalah ghensilit guys mau apa lu jual mahal mahal mau cepet naik haji banaos kikir rate gacha ampas gacha mahal ngotak dikit lah tealso,Negatif,35
Pengguna Google,3,game bagus Dev kikir jadi jomplang.. ADJUST YOUR GACHA SYSTEM m@dafak*... bintang 3 dulu lah,2025-10-21 12:37:22,0,,,game bagus Dev kikir jadi jomplang.. ADJUST YOUR GACHA SYSTEM m@dafak*... bintang 3 dulu lah,game bagus dev kikir jadi jomplang adjust your gacha system m bintang dulu lah,Netral,15
Pengguna Google,1,dasar kikir,2025-10-21 12:36:23,1,,,dasar kikir,dasar kikir,Negatif,2
Pengguna Google,1,yo yostar L banget sistem gachanya,2025-10-21 12:35:28,1,,,yostar Sistem Lbanget Gachania,yo yostar l banget sistem gachanya,Negatif,4
Pengguna Google,2,Akan saya Naikan ke Bintang 5 jika Yostar ada itikad baik dalam memperbaiki system gacha mereka,2025-10-21 12:33:56,0,,,Akan saya Naikan ke Bintang 5 jika Yostar ada itikad baik dalam memperbaiki system gacha mereka,saya naik bintang yostar itikad baik baik system gacha,Negatif,16
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-21 12:33:03,1,,,SESUAIKAN SISTEM GACHA ANDA,adjust your gacha system,Negatif,4
Pengguna Google,4,secara keseluruhan game ini bagus. tapi aku ingin game ini nyaman dimainkan di perangkat dengan spesifikasi rendah dan aku mengalami layar hitam selama gacha beberapa kali,2025-10-21 12:29:38,0,,,secara keseluruhan game ini bagus. tapi aku ingin game ini nyaman dimainkan di perangkat dengan spesifikasi rendah dan aku mengalami layar hitam selama gacha beberapa kali,seluruh game bagus aku game nyaman main perangkat spesifikasi rendah aku alami layar hitam lama gacha beberapa kali,Positif,26
Pengguna Google,1,currency ma reward gak sepadan,2025-10-21 12:29:18,1,,,currency ma reward gak sepadan,currency ma reward gak padan,Negatif,5
Pengguna Google,1,kikir bgt game nya😜,2025-10-21 12:28:50,1,,,kikir bgt game nya😜,kikir bgt game nya,Negatif,4
Pengguna Google,5,mantap,2025-10-21 12:25:59,0,,,padat,mantap,Positif,1
Pengguna Google,5,"Tolong diperbaiki ya, untuk sistem pergachaan di normalin atau tambahin ladang bansos. Sumpah, seret banget anjir.",2025-10-21 12:25:03,0,,,"Tolong diperbaiki ya, untuk sistem pergachaan di normalin atau tambahin ladang bansos. Sumpah, seret banget anjir.",baik untuk sistem pergachaan normalin tambahin ladang bansos sumpah seret banget anjir,Positif,16
Pengguna Google,1,kikir,2025-10-21 12:25:01,1,,,pelit,kikir,Negatif,1
Pengguna Google,5,"Seru gamenya apalagi gw dapet Chitose ama disc nya di low pity hehe, tapi emang bener kata orang². Tolong ubah sistem gachanya yang keliatan terlalu mahal, masa 10× pull kudu gocek 3000 stellanite njir apalagi dapetin stellanite nya lumayan susah.",2025-10-21 12:24:03,0,,,"Gamenya asyik apalagi kalau dapet Chitose atau discnya dengan harga murah hehe, tapi memang benar kata orang. Silahkan ubah sistem gacha yang terkesan terlalu mahal, jika kalian melakukan pull sebanyak 10 kali maka kalian harus mendapatkan 3000 stellanite, dan cukup sulit untuk mendapatkan stellanite.",seru gamenya gw dapet chitose ama disc nya low pity hehe emang bener kata orang ubah sistem gachanya liat terlalu mahal masa pull kudu gocek stellanite njir dapetin stellanite nya lumayan susah,Positif,44
Pengguna Google,1,"Game ini terbilang kikir dari segi reward dan gachanya yang dimana pada masa cbt gacha 1x multi hanya membutuhkan 1500 currency tapi setelah rilis, 1x multi memerlukan 2x lipat currency, dan juga limited bannernya tidak memiliki sistem carry over ke banner selanjutnya yang membuat player tidak dapat menabung pity. Overall game ini tidak ramah untuk low spender maupun f2p.",2025-10-21 12:23:25,2,,,"Game ini terbilang kikir dari segi reward dan gachanya yang dimana pada masa cbt gacha 1x multi hanya membutuhkan 1500 currency tapi setelah rilis, 1x multi memerlukan 2x lipat currency, dan juga limited bannernya tidak memiliki sistem carry over ke banner selanjutnya yang membuat player tidak dapat menabung pity. Overall game ini tidak ramah untuk low spender maupun f2p.",game bilang kikir segi reward gachanya mana masa cbt gacha x multi butuh currency telah rilis x multi perlu x lipat currency juga limited bannernya milik sistem carry over banner lanjut buat player dapat tabung pity overall game tidak ramah low spender maupun fp,Negatif,59
Pengguna Google,1,sistem gacha ampas,2025-10-21 12:22:14,1,,,ampas sampai ke sistem,sistem gacha ampas,Negatif,4
Pengguna Google,2,"Kikirnya.Masih banyak bug.Tutorial udah beres juga masih ngulang terus,sinyal wifi bagus juga suka disconnect",2025-10-21 12:21:55,1,,,"Kikirnya.Masih banyak bug.Tutorial udah beres juga masih ngulang terus,sinyal wifi bagus juga suka disconnect",kikir banyak bug tutorial udah beres masih ngulang terus sinyal wifi bagus suka disconnect,Negatif,14
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-21 12:20:37,1,,,SESUAIKAN SISTEM GACHA ANDA,adjust your gacha system,Negatif,4
Pengguna Google,1,kikir,2025-10-21 12:18:14,2,,,pelit,kikir,Negatif,1
Pengguna Google,1,sedih bgt game bagus gini tapi mahal di gachanya,2025-10-21 12:17:49,2,,,sedih bgt game bagus gini tapi mahal di gachanya,sedih bgt game bagus gin mahal gachanya,Negatif,9
Pengguna Google,1,shitella sora,2025-10-21 12:15:56,2,,,shitella sora,shitella sora,Negatif,2
Pengguna Google,1,"satu kata aja untuk mendeskripsikan ""kikir""",2025-10-21 12:14:53,2,,,"satu kata aja untuk mendeskripsikan ""kikir""",satu kata aja deskripsi kikir,Negatif,6
Pengguna Google,1,game kikir,2025-10-21 12:14:28,2,,,game kikir,game kikir,Negatif,2
Pengguna Google,3,"mengapa 3, Sebenarnya saya suka dengan gameplay, animasi char, dll, masalah adalah gacha, bukan pada sistem atau rate melainkan harga per roll yang tinggi yaitu 300/3000, beda dengan Blue Archive yg 120/1200 bahkan honkai3rd yg 280/2800, hasil dari daily, weekly, dan monthly yang di sediakan terlalu sedikit untuk gacha ini bahkan bagi yang membeli pass saya sarankan ada penurunan harga secepatnya, jika tidak mau, naiknya penghasilan daily / weekly / mothly yang ada untuk dapat melakukan gacha",2025-10-21 12:13:36,0,,,"mengapa 3, Sebenarnya saya suka dengan gameplay, animasi char, dll, masalah adalah gacha, bukan pada sistem atau rate melainkan harga per roll yang tinggi yaitu 300/3000, beda dengan Blue Archive yg 120/1200 bahkan honkai3rd yg 280/2800, hasil dari daily, weekly, dan monthly yang di sediakan terlalu sedikit untuk gacha ini bahkan bagi yang membeli pass saya sarankan ada penurunan harga secepatnya, jika tidak mau, naiknya penghasilan daily / weekly / mothly yang ada untuk dapat melakukan gacha",benar suka gameplay animasi char masalah gacha bukan sistem rate harga per roll tinggi beda blue archive yg bahkan honkaird yg hasil daily weekly monthly di sedia terlalu sedikit gacha bahkan beli pass saran turun harga cepat tidak mau naik hasil daily weekly mothly yang ada dapat laku gacha,Netral,77
